station_name,is_weekend,hour,avg_count
문현,False,19,254.3
문현,False,20,183.1
문현,False,21,159.5
문현,False,22,109.2
문현,False,23,70.8
문현,False,0,6.6
문현,True,1,0.5
문현,True,2,0.2
문현,True,3,0.0
문현,True,4,1.0
문현,True,5,50.9
문현,True,6,85.8
문현,True,7,110.8
문현,True,8,186.4
문현,True,9,251.7
문현,True,10,321.0
문현,True,11,322.4
문현,True,12,350.0
문현,True,13,354.5
문현,True,14,310.7
문현,True,15,310.1
문현,True,16,322.9
문현,True,17,322.8
문현,True,18,315.5
문현,True,19,175.9
문현,True,20,155.0
문현,True,21,127.1
문현,True,22,94.5
문현,True,23,64.2
문현,True,0,7.3
물만골,False,1,0.1
물만골,False,2,0.1
물만골,False,3,0.0
물만골,False,4,0.4
물만골,False,5,60.4
물만골,False,6,122.3
물만골,False,7,248.6
물만골,False,8,463.2
물만골,False,9,263.5
물만골,False,10,230.4
물만골,False,11,242.1
물만골,False,12,254.0
물만골,False,13,252.4
물만골,False,14,249.6
물만골,False,15,276.2
물만골,False,16,313.2
물만골,False,17,337.1
물만골,False,18,395.8
물만골,False,19,176.2
물만골,False,20,123.5
물만골,False,21,102.5
물만골,False,22,65.8
물만골,False,23,39.8
물만골,False,0,5.3
물만골,True,1,0.3
물만골,True,2,0.1
물만골,True,3,0.0
물만골,True,4,0.4
물만골,True,5,42.6
물만골,True,6,66.7
물만골,True,7,88.5
물만골,True,8,155.1
물만골,True,9,192.9
물만골,True,10,201.4
물만골,True,11,210.3
물만골,True,12,219.2
물만골,True,13,224.3
물만골,True,14,207.9
물만골,True,15,207.9
물만골,True,16,232.4
물만골,True,17,203.2
물만골,True,18,168.4
물만골,True,19,122.6
물만골,True,20,97.4
물만골,True,21,85.4
물만골,True,22,55.7
물만골,True,23,35.7
물만골,True,0,5.1
미남,False,1,0.5
미남,False,2,0.4
미남,False,3,0.4
미남,False,4,0.5
미남,False,5,174.3
미남,False,6,338.0
미남,False,7,794.5
미남,False,8,1265.9
미남,False,9,666.5
미남,False,10,514.7
미남,False,11,533.9
미남,False,12,561.4
미남,False,13,588.2
미남,False,14,560.2
미남,False,15,634.8
미남,False,16,735.8
미남,False,17,945.9
미남,False,18,1070.5
미남,False,19,524.2
미남,False,20,372.2
미남,False,21,309.2
미남,False,22,243.7
미남,False,23,125.6
미남,False,0,26.9
미남,True,1,1.0
미남,True,2,0.2
미남,True,3,0.1
미남,True,4,0.4
미남,True,5,115.8
미남,True,6,169.2
미남,True,7,240.7
미남,True,8,420.8
미남,True,9,475.7
미남,True,10,463.0
미남,True,11,510.0
미남,True,12,520.0
미남,True,13,569.0
미남,True,14,510.9
미남,True,15,528.6
미남,True,16,569.9
미남,True,17,581.5
미남,True,18,455.6
미남,True,19,331.8
미남,True,20,302.7
미남,True,21,252.8
미남,True,22,195.3
미남,True,23,117.5
미남,True,0,24.2
민락,False,1,0.6
민락,False,2,0.3
민락,False,3,0.0
민락,False,4,1.0
민락,False,5,29.1
민락,False,6,87.6
민락,False,7,245.8
민락,False,8,402.9
민락,False,9,243.8
민락,False,10,182.9
민락,False,11,218.7
민락,False,12,216.0
민락,False,13,223.3
민락,False,14,216.5
민락,False,15,262.8
민락,False,16,292.5
민락,False,17,336.0
민락,False,18,379.4
민락,False,19,199.0
민락,False,20,140.6
민락,False,21,118.4
민락,False,22,93.8
민락,False,23,42.7
민락,False,0,8.7
민락,True,1,0.2
민락,True,2,0.0
민락,True,3,0.0
민락,True,4,0.8
민락,True,5,20.0
민락,True,6,55.1
민락,True,7,78.5
민락,True,8,130.2
민락,True,9,168.1
민락,True,10,195.3
민락,True,11,216.4
민락,True,12,228.0
민락,True,13,230.2
민락,True,14,233.8
민락,True,15,228.7
민락,True,16,258.5
민락,True,17,241.2
민락,True,18,202.3
민락,True,19,148.2
민락,True,20,130.4
민락,True,21,101.5
민락,True,22,82.8
민락,True,23,39.0
민락,True,0,8.2
반여농산물시장,False,1,0.1
반여농산물시장,False,2,0.1
반여농산물시장,False,3,0.0
반여농산물시장,False,4,2.8
반여농산물시장,False,5,34.8
반여농산물시장,False,6,92.5
반여농산물시장,False,7,166.0
반여농산물시장,False,8,215.3
반여농산물시장,False,9,109.5
반여농산물시장,False,10,130.2
반여농산물시장,False,11,142.7
반여농산물시장,False,12,135.9
반여농산물시장,False,13,137.0
반여농산물시장,False,14,138.3
반여농산물시장,False,15,136.5
반여농산물시장,False,16,134.2
반여농산물시장,False,17,180.7
반여농산물시장,False,18,162.3
반여농산물시장,False,19,62.6
반여농산물시장,False,20,50.3
반여농산물시장,False,21,27.5
반여농산물시장,False,22,17.2
반여농산물시장,False,23,9.9
반여농산물시장,False,0,7.2
반여농산물시장,True,1,0.2
반여농산물시장,True,2,0.1
반여농산물시장,True,3,0.0
반여농산물시장,True,4,2.5
반여농산물시장,True,5,21.8
반여농산물시장,True,6,49.8
반여농산물시장,True,7,59.6
반여농산물시장,True,8,96.5
반여농산물시장,True,9,97.8
반여농산물시장,True,10,112.8
반여농산물시장,True,11,121.6
반여농산물시장,True,12,125.1
반여농산물시장,True,13,116.1
반여농산물시장,True,14,116.1
반여농산물시장,True,15,111.6
반여농산물시장,True,16,101.8
반여농산물시장,True,17,97.4
반여농산물시장,True,18,62.1
반여농산물시장,True,19,39.0
반여농산물시장,True,20,31.7
반여농산물시장,True,21,20.3
반여농산물시장,True,22,15.6
반여농산물시장,True,23,9.4
반여농산물시장,True,0,6.6
배산,False,1,0.2
배산,False,2,0.2
배산,False,3,0.0
배산,False,4,2.1
배산,False,5,85.2
배산,False,6,136.7
배산,False,7,289.1
배산,False,8,473.4
배산,False,9,306.0
배산,False,10,268.2
배산,False,11,293.4
배산,False,12,310.6
배산,False,13,303.8
배산,False,14,296.9
배산,False,15,320.6
배산,False,16,375.6
배산,False,17,358.9
배산,False,18,390.6
배산,False,19,200.4
배산,False,20,146.8
배산,False,21,108.9
배산,False,22,83.8
배산,False,23,42.0
배산,False,0,13.1
배산,True,1,0.3
배산,True,2,0.1
배산,True,3,0.0
배산,True,4,1.9
배산,True,5,58.1
배산,True,6,79.5
배산,True,7,117.0
배산,True,8,181.8
배산,True,9,213.3
배산,True,10,228.3
배산,True,11,242.7
배산,True,12,251.9
배산,True,13,255.6
배산,True,14,238.0
배산,True,15,252.9
배산,True,16,256.8
배산,True,17,248.7
배산,True,18,200.2
배산,True,19,146.6
배산,True,20,127.7
배산,True,21,97.6
배산,True,22,73.4
배산,True,23,38.9
배산,True,0,12.8
범내골,False,1,0.3
범내골,False,2,0.0
범내골,False,3,0.0
범내골,False,4,0.4
범내골,False,5,108.5
범내골,False,6,230.9
범내골,False,7,577.8
범내골,False,8,1703.9
범내골,False,9,908.5
범내골,False,10,666.0
범내골,False,11,634.3
범내골,False,12,605.3
범내골,False,13,667.0
범내골,False,14,643.5
범내골,False,15,688.6
범내골,False,16,747.3
범내골,False,17,1006.9
범내골,False,18,1237.3
범내골,False,19,458.7
범내골,False,20,330.1
범내골,False,21,280.6
범내골,False,22,205.4
범내골,False,23,107.1
범내골,False,0,10.1
범내골,True,1,1.0
범내골,True,2,0.0
범내골,True,3,0.1
범내골,True,4,0.6
범내골,True,5,69.9
범내골,True,6,127.7
범내골,True,7,186.8
범내골,True,8,350.8
범내골,True,9,415.8
범내골,True,10,486.3
범내골,True,11,489.0
범내골,True,12,524.6
범내골,True,13,527.9
범내골,True,14,476.2
범내골,True,15,462.0
범내골,True,16,476.8
범내골,True,17,460.9
범내골,True,18,378.2
범내골,True,19,277.2
범내골,True,20,235.3
범내골,True,21,207.2
범내골,True,22,158.3
범내골,True,23,102.9
범내골,True,0,10.8
범어사,False,1,0.2
범어사,False,2,0.2
범어사,False,3,0.1
범어사,False,4,4.9
범어사,False,5,56.3
범어사,False,6,228.1
범어사,False,7,462.2
범어사,False,8,831.3
범어사,False,9,583.8
범어사,False,10,510.4
범어사,False,11,570.0
범어사,False,12,617.1
범어사,False,13,526.3
범어사,False,14,493.3
범어사,False,15,537.7
범어사,False,16,613.9
범어사,False,17,601.5
범어사,False,18,572.5
범어사,False,19,289.9
범어사,False,20,207.1
범어사,False,21,172.2
범어사,False,22,123.3
범어사,False,23,60.9
범어사,False,0,24.1
범어사,True,1,0.6
범어사,True,2,0.3
범어사,True,3,0.1
범어사,True,4,4.0
범어사,True,5,42.0
범어사,True,6,155.8
범어사,True,7,190.5
범어사,True,8,350.6
범어사,True,9,500.4
범어사,True,10,531.6
범어사,True,11,531.5
범어사,True,12,517.6
범어사,True,13,496.9
범어사,True,14,490.6
범어사,True,15,490.4
범어사,True,16,476.3
범어사,True,17,425.9
범어사,True,18,324.3
범어사,True,19,231.5
범어사,True,20,192.5
범어사,True,21,155.1
범어사,True,22,115.3
범어사,True,23,61.5
범어사,True,0,24.3
범일,False,1,0.2
범일,False,2,0.2
범일,False,3,0.0
범일,False,4,1.3
범일,False,5,108.5
범일,False,6,249.6
범일,False,7,526.6
범일,False,8,1395.6
범일,False,9,1066.1
범일,False,10,996.1
범일,False,11,1158.7
범일,False,12,1155.8
범일,False,13,1251.4
범일,False,14,1275.9
범일,False,15,1273.4
범일,False,16,1270.9
범일,False,17,1355.7
범일,False,18,1396.8
범일,False,19,597.6
범일,False,20,435.3
범일,False,21,308.4
범일,False,22,188.9
범일,False,23,105.5
범일,False,0,8.1
범일,True,1,0.7
범일,True,2,0.0
범일,True,3,0.0
범일,True,4,1.6
범일,True,5,83.4
범일,True,6,160.9
범일,True,7,219.5
범일,True,8,418.2
범일,True,9,655.2
범일,True,10,842.5
범일,True,11,999.4
범일,True,12,1042.1
범일,True,13,1119.3
범일,True,14,1107.9
범일,True,15,1067.0
범일,True,16,1012.4
범일,True,17,869.2
범일,True,18,719.4
범일,True,19,464.9
범일,True,20,374.8
범일,True,21,256.9
범일,True,22,169.0
범일,True,23,102.7
범일,True,0,9.7
벡스코,False,1,0.2
벡스코,False,2,0.5
벡스코,False,3,0.0
벡스코,False,4,0.6
벡스코,False,5,64.7
벡스코,False,6,327.1
벡스코,False,7,662.1
벡스코,False,8,1028.1
벡스코,False,9,755.3
벡스코,False,10,642.9
벡스코,False,11,615.7
벡스코,False,12,650.8
벡스코,False,13,663.0
벡스코,False,14,669.7
벡스코,False,15,711.8
벡스코,False,16,845.3
벡스코,False,17,925.4
벡스코,False,18,942.6
벡스코,False,19,516.1
벡스코,False,20,366.2
벡스코,False,21,311.5
벡스코,False,22,205.3
벡스코,False,23,121.6
벡스코,False,0,16.4
벡스코,True,1,1.0
벡스코,True,2,0.2
벡스코,True,3,0.1
벡스코,True,4,0.5
벡스코,True,5,43.9
벡스코,True,6,199.5
벡스코,True,7,246.8
벡스코,True,8,526.0
벡스코,True,9,573.3
벡스코,True,10,878.8
벡스코,True,11,741.3
벡스코,True,12,939.4
벡스코,True,13,781.2
벡스코,True,14,891.1
벡스코,True,15,813.9
벡스코,True,16,836.9
벡스코,True,17,756.6
벡스코,True,18,573.7
벡스코,True,19,469.8
벡스코,True,20,450.4
벡스코,True,21,332.0
벡스코,True,22,203.0
벡스코,True,23,104.8
벡스코,True,0,15.7
부산대,False,1,0.2
부산대,False,2,0.1
부산대,False,3,0.0
부산대,False,4,1.7
부산대,False,5,126.5
부산대,False,6,227.2
부산대,False,7,666.1
부산대,False,8,1475.3
부산대,False,9,941.8
부산대,False,10,866.6
부산대,False,11,827.6
부산대,False,12,916.6
부산대,False,13,951.1
부산대,False,14,896.9
부산대,False,15,1019.6
부산대,False,16,1255.0
부산대,False,17,1406.4
부산대,False,18,1631.9
부산대,False,19,851.8
부산대,False,20,635.0
부산대,False,21,619.5
부산대,False,22,459.0
부산대,False,23,290.7
부산대,False,0,40.2
부산대,True,1,0.8
부산대,True,2,0.1
부산대,True,3,0.0
부산대,True,4,1.6
부산대,True,5,91.7
부산대,True,6,135.3
부산대,True,7,194.9
부산대,True,8,352.5
부산대,True,9,518.2
부산대,True,10,606.1
부산대,True,11,712.8
부산대,True,12,831.6
부산대,True,13,928.0
부산대,True,14,914.9
부산대,True,15,943.9
부산대,True,16,994.3
부산대,True,17,1040.6
부산대,True,18,877.3
부산대,True,19,692.5
부산대,True,20,583.5
부산대,True,21,521.4
부산대,True,22,394.3
부산대,True,23,252.2
부산대,True,0,44.0
부산대양산캠퍼스,False,1,0.1
부산대양산캠퍼스,False,2,0.1
부산대양산캠퍼스,False,3,0.2
부산대양산캠퍼스,False,4,2.3
부산대양산캠퍼스,False,5,16.8
부산대양산캠퍼스,False,6,69.4
부산대양산캠퍼스,False,7,174.7
부산대양산캠퍼스,False,8,217.9
부산대양산캠퍼스,False,9,139.4
부산대양산캠퍼스,False,10,127.2
부산대양산캠퍼스,False,11,113.0
부산대양산캠퍼스,False,12,121.7
부산대양산캠퍼스,False,13,119.3
부산대양산캠퍼스,False,14,118.0
부산대양산캠퍼스,False,15,125.9
부산대양산캠퍼스,False,16,147.4
부산대양산캠퍼스,False,17,174.8
부산대양산캠퍼스,False,18,141.3
부산대양산캠퍼스,False,19,66.0
부산대양산캠퍼스,False,20,41.9
부산대양산캠퍼스,False,21,33.9
부산대양산캠퍼스,False,22,36.8
부산대양산캠퍼스,False,23,22.4
부산대양산캠퍼스,False,0,8.5
부산대양산캠퍼스,True,1,0.3
부산대양산캠퍼스,True,2,0.1
부산대양산캠퍼스,True,3,0.1
부산대양산캠퍼스,True,4,1.1
부산대양산캠퍼스,True,5,10.0
부산대양산캠퍼스,True,6,24.8
부산대양산캠퍼스,True,7,36.7
부산대양산캠퍼스,True,8,54.5
부산대양산캠퍼스,True,9,64.2
부산대양산캠퍼스,True,10,70.4
부산대양산캠퍼스,True,11,70.4
부산대양산캠퍼스,True,12,67.7
부산대양산캠퍼스,True,13,72.0
부산대양산캠퍼스,True,14,68.5
부산대양산캠퍼스,True,15,72.9
부산대양산캠퍼스,True,16,76.4
부산대양산캠퍼스,True,17,73.0
부산대양산캠퍼스,True,18,53.8
부산대양산캠퍼스,True,19,44.5
부산대양산캠퍼스,True,20,39.1
부산대양산캠퍼스,True,21,31.8
부산대양산캠퍼스,True,22,34.0
부산대양산캠퍼스,True,23,22.7
부산대양산캠퍼스,True,0,10.1
부산역,False,1,0.4
부산역,False,2,0.3
부산역,False,3,0.1
부산역,False,4,2.7
부산역,False,5,174.7
부산역,False,6,385.2
부산역,False,7,925.4
부산역,False,8,2286.2
부산역,False,9,1456.2
부산역,False,10,1324.1
부산역,False,11,1476.5
부산역,False,12,1507.3
부산역,False,13,1659.4
부산역,False,14,1453.4
부산역,False,15,1636.4
부산역,False,16,1846.3
부산역,False,17,2091.6
부산역,False,18,2394.2
부산역,False,19,1367.9
부산역,False,20,1028.5
부산역,False,21,811.1
부산역,False,22,582.3
부산역,False,23,264.5
부산역,False,0,20.4
부산역,True,1,5.3
부산역,True,2,0.0
부산역,True,3,0.0
부산역,True,4,2.2
부산역,True,5,170.7
부산역,True,6,328.0
부산역,True,7,577.1
부산역,True,8,1020.5
부산역,True,9,1408.1
부산역,True,10,1645.8
부산역,True,11,1836.0
부산역,True,12,1778.0
부산역,True,13,2001.9
부산역,True,14,1818.2
부산역,True,15,1968.9
부산역,True,16,2099.7
부산역,True,17,1988.1
부산역,True,18,1801.7
부산역,True,19,1671.8
부산역,True,20,1329.1
부산역,True,21,1123.0
부산역,True,22,810.4
부산역,True,23,377.0
부산역,True,0,33.7
부산진,False,1,0.5
부산진,False,2,0.6
부산진,False,3,0.5
부산진,False,4,1.1
부산진,False,5,93.3
부산진,False,6,165.0
부산진,False,7,433.5
부산진,False,8,1081.3
부산진,False,9,579.1
부산진,False,10,465.9
부산진,False,11,507.0
부산진,False,12,499.5
부산진,False,13,545.6
부산진,False,14,521.4
부산진,False,15,532.3
부산진,False,16,567.0
부산진,False,17,700.1
부산진,False,18,868.3
부산진,False,19,308.8
부산진,False,20,221.8
부산진,False,21,181.6
부산진,False,22,112.7
부산진,False,23,62.9
부산진,False,0,8.4
부산진,True,1,0.9
부산진,True,2,0.6
부산진,True,3,0.3
부산진,True,4,1.1
부산진,True,5,59.5
부산진,True,6,88.2
부산진,True,7,136.3
부산진,True,8,242.5
부산진,True,9,300.2
부산진,True,10,308.8
부산진,True,11,346.2
부산진,True,12,360.0
부산진,True,13,366.2
부산진,True,14,332.9
부산진,True,15,337.9
부산진,True,16,354.7
부산진,True,17,348.6
부산진,True,18,274.9
부산진,True,19,206.1
부산진,True,20,164.6
부산진,True,21,129.6
부산진,True,22,86.1
부산진,True,23,54.8
부산진,True,0,9.0
부암,False,1,0.2
부암,False,2,0.3
부암,False,3,0.0
부암,False,4,1.4
부암,False,5,105.6
부암,False,6,205.9
부암,False,7,447.4
부암,False,8,916.3
부암,False,9,464.7
부암,False,10,353.7
부암,False,11,349.3
부암,False,12,345.0
부암,False,13,349.2
부암,False,14,355.8
부암,False,15,408.8
부암,False,16,452.1
부암,False,17,583.2
부암,False,18,632.2
부암,False,19,276.3
부암,False,20,203.1
부암,False,21,169.6
부암,False,22,121.5
부암,False,23,52.6
부암,False,0,10.4
부암,True,1,0.1
부암,True,2,0.1
부암,True,3,0.0
부암,True,4,1.2
부암,True,5,70.4
부암,True,6,116.1
부암,True,7,158.4
부암,True,8,291.5
부암,True,9,316.0
부암,True,10,316.5
부암,True,11,337.8
부암,True,12,347.4
부암,True,13,385.5
부암,True,14,317.4
부암,True,15,332.2
부암,True,16,361.8
부암,True,17,327.2
부암,True,18,254.0
부암,True,19,191.9
부암,True,20,157.9
부암,True,21,154.7
부암,True,22,102.8
부암,True,23,52.2
부암,True,0,11.0
부전,False,1,0.3
부전,False,2,0.2
부전,False,3,0.0
부전,False,4,0.4
부전,False,5,158.0
부전,False,6,331.2
부전,False,7,700.7
부전,False,8,1435.8
부전,False,9,1178.9
부전,False,10,1206.3
부전,False,11,1374.6
부전,False,12,1517.6
부전,False,13,1584.4
부전,False,14,1496.0
부전,False,15,1560.1
부전,False,16,1534.8
부전,False,17,1424.1
부전,False,18,1404.7
부전,False,19,616.9
부전,False,20,422.8
부전,False,21,315.2
부전,False,22,234.3
부전,False,23,113.4
부전,False,0,10.7
부전,True,1,0.5
부전,True,2,0.1
부전,True,3,0.0
부전,True,4,0.4
부전,True,5,113.0
부전,True,6,206.4
부전,True,7,323.7
부전,True,8,541.6
부전,True,9,835.1
부전,True,10,1074.0
부전,True,11,1259.4
부전,True,12,1414.5
부전,True,13,1519.5
부전,True,14,1431.0
부전,True,15,1448.1
부전,True,16,1346.1
부전,True,17,1107.5
부전,True,18,808.2
부전,True,19,521.9
부전,True,20,422.7
부전,True,21,279.2
부전,True,22,234.6
부전,True,23,118.2
부전,True,0,11.4
사상,False,1,0.5
사상,False,2,0.3
사상,False,3,0.1
사상,False,4,1.4
사상,False,5,230.5
사상,False,6,559.3
사상,False,7,1215.8
사상,False,8,1888.8
사상,False,9,1328.1
사상,False,10,1167.6
사상,False,11,1299.1
사상,False,12,1411.9
사상,False,13,1405.2
사상,False,14,1385.3
사상,False,15,1524.3
사상,False,16,1702.5
사상,False,17,2122.0
사상,False,18,2253.7
사상,False,19,1233.2
사상,False,20,939.4
사상,False,21,839.3
사상,False,22,590.8
사상,False,23,263.8
사상,False,0,52.5
사상,True,1,0.5
사상,True,2,0.1
사상,True,3,0.0
사상,True,4,1.5
사상,True,5,194.1
사상,True,6,381.3
사상,True,7,587.0
사상,True,8,887.1
사상,True,9,1211.1
사상,True,10,1369.2
사상,True,11,1649.3
사상,True,12,1676.5
사상,True,13,1690.3
사상,True,14,1704.4
사상,True,15,1732.8
사상,True,16,1836.7
사상,True,17,1826.3
사상,True,18,1615.3
사상,True,19,1285.3
사상,True,20,1192.7
사상,True,21,1040.7
사상,True,22,660.6
사상,True,23,320.2
사상,True,0,62.9
사직,False,1,0.4
사직,False,2,0.2
사직,False,3,0.0
사직,False,4,0.1
사직,False,5,94.5
사직,False,6,203.4
사직,False,7,567.4
사직,False,8,822.4
사직,False,9,462.0
사직,False,10,376.5
사직,False,11,401.9
사직,False,12,424.5
사직,False,13,454.2
사직,False,14,410.6
사직,False,15,484.8
사직,False,16,623.2
사직,False,17,864.1
사직,False,18,986.9
사직,False,19,393.4
사직,False,20,299.3
사직,False,21,439.0
사직,False,22,291.6
사직,False,23,130.3
사직,False,0,25.9
사직,True,1,1.0
사직,True,2,0.1
사직,True,3,0.0
사직,True,4,0.0
사직,True,5,60.3
사직,True,6,100.7
사직,True,7,160.3
사직,True,8,277.5
사직,True,9,359.1
사직,True,10,372.7
사직,True,11,480.6
사직,True,12,589.6
사직,True,13,542.5
사직,True,14,468.1
사직,True,15,551.7
사직,True,16,761.2
사직,True,17,608.9
사직,True,18,389.5
사직,True,19,319.0
사직,True,20,425.6
사직,True,21,355.2
사직,True,22,179.8
사직,True,23,122.4
사직,True,0,21.3
사하,False,1,0.4
사하,False,2,0.3
사하,False,3,0.0
사하,False,4,6.4
사하,False,5,41.9
사하,False,6,139.2
사하,False,7,285.1
사하,False,8,434.6
사하,False,9,270.3
사하,False,10,241.8
사하,False,11,270.2
사하,False,12,267.5
사하,False,13,280.8
사하,False,14,264.2
사하,False,15,307.2
사하,False,16,337.0
사하,False,17,365.8
사하,False,18,341.6
사하,False,19,187.1
사하,False,20,136.9
사하,False,21,115.3
사하,False,22,85.7
사하,False,23,40.1
사하,False,0,12.0
사하,True,1,0.2
사하,True,2,0.0
사하,True,3,0.0
사하,True,4,5.9
사하,True,5,30.1
사하,True,6,68.1
사하,True,7,86.1
사하,True,8,156.2
사하,True,9,192.2
사하,True,10,217.3
사하,True,11,232.7
사하,True,12,242.8
사하,True,13,254.6
사하,True,14,236.0
사하,True,15,243.5
사하,True,16,249.0
사하,True,17,250.8
사하,True,18,194.9
사하,True,19,135.8
사하,True,20,113.3
사하,True,21,94.8
사하,True,22,70.9
사하,True,23,37.9
사하,True,0,12.9
서대신,False,1,0.0
서대신,False,2,0.0
서대신,False,3,0.0
서대신,False,4,3.2
서대신,False,5,41.4
서대신,False,6,98.0
서대신,False,7,266.9
서대신,False,8,433.2
서대신,False,9,251.7
서대신,False,10,232.2
서대신,False,11,225.5
서대신,False,12,234.1
서대신,False,13,250.8
서대신,False,14,240.5
서대신,False,15,274.7
서대신,False,16,295.9
서대신,False,17,308.2
서대신,False,18,322.8
서대신,False,19,154.7
서대신,False,20,115.6
서대신,False,21,91.7
서대신,False,22,67.3
서대신,False,23,40.2
서대신,False,0,11.7
서대신,True,1,0.2
서대신,True,2,0.0
서대신,True,3,0.0
서대신,True,4,2.7
서대신,True,5,28.4
서대신,True,6,48.8
서대신,True,7,86.0
서대신,True,8,140.3
서대신,True,9,179.8
서대신,True,10,198.2
서대신,True,11,208.3
서대신,True,12,220.6
서대신,True,13,239.8
서대신,True,14,213.4
서대신,True,15,218.0
서대신,True,16,210.9
서대신,True,17,209.8
서대신,True,18,159.6
서대신,True,19,113.4
서대신,True,20,92.9
서대신,True,21,71.1
서대신,True,22,57.7
서대신,True,23,38.7
서대신,True,0,10.5
서동,False,1,0.1
서동,False,2,0.1
서동,False,3,0.0
서동,False,4,2.1
서동,False,5,45.8
서동,False,6,66.7
서동,False,7,191.9
서동,False,8,257.3
서동,False,9,149.1
서동,False,10,148.2
서동,False,11,167.1
서동,False,12,182.7
서동,False,13,175.6
서동,False,14,173.4
서동,False,15,179.6
서동,False,16,196.6
서동,False,17,248.1
서동,False,18,210.3
서동,False,19,90.8
서동,False,20,63.3
서동,False,21,46.0
서동,False,22,29.6
서동,False,23,19.2
서동,False,0,5.7
서동,True,1,0.1
서동,True,2,0.0
서동,True,3,0.0
서동,True,4,0.7
서동,True,5,32.6
서동,True,6,44.9
서동,True,7,69.4
서동,True,8,93.7
서동,True,9,105.6
서동,True,10,119.2
서동,True,11,144.9
서동,True,12,142.5
서동,True,13,145.0
서동,True,14,129.7
서동,True,15,139.0
서동,True,16,145.0
서동,True,17,139.1
서동,True,18,103.2
서동,True,19,75.1
서동,True,20,61.9
서동,True,21,41.6
서동,True,22,28.9
서동,True,23,19.6
서동,True,0,5.1
서면,False,1,0.6
서면,False,2,0.4
서면,False,3,0.2
서면,False,4,3.5
서면,False,5,204.3
서면,False,6,297.7
서면,False,7,647.9
서면,False,8,1771.6
서면,False,9,1730.9
서면,False,10,1697.2
서면,False,11,2068.2
서면,False,12,2269.1
서면,False,13,2406.7
서면,False,14,2400.6
서면,False,15,2560.4
서면,False,16,2658.0
서면,False,17,2923.0
서면,False,18,3201.3
서면,False,19,1777.0
서면,False,20,1436.2
서면,False,21,1175.4
서면,False,22,876.7
서면,False,23,526.9
서면,False,0,41.5
서면,True,1,2.2
서면,True,2,0.2
서면,True,3,0.3
서면,True,4,4.5
서면,True,5,212.2
서면,True,6,265.2
서면,True,7,349.1
서면,True,8,709.8
서면,True,9,1274.4
서면,True,10,1632.7
서면,True,11,2259.6
서면,True,12,2552.8
서면,True,13,2705.6
서면,True,14,2778.5
서면,True,15,2837.1
서면,True,16,2909.3
서면,True,17,2771.5
서면,True,18,2327.7
서면,True,19,1851.4
서면,True,20,1586.7
서면,True,21,1290.4
서면,True,22,934.4
서면,True,23,644.1
서면,True,0,58.0
석대,False,1,0.1
석대,False,2,0.1
석대,False,3,0.0
석대,False,4,0.2
석대,False,5,1.3
석대,False,6,3.8
석대,False,7,13.5
석대,False,8,11.7
석대,False,9,5.4
석대,False,10,7.0
석대,False,11,11.9
석대,False,12,9.3
석대,False,13,9.6
석대,False,14,17.3
석대,False,15,16.6
석대,False,16,9.2
석대,False,17,9.7
석대,False,18,5.6
석대,False,19,2.4
석대,False,20,2.2
석대,False,21,0.9
석대,False,22,0.8
석대,False,23,0.6
석대,False,0,0.7
석대,True,1,0.0
석대,True,2,0.0
석대,True,3,0.0
석대,True,4,0.2
석대,True,5,1.1
석대,True,6,2.6
석대,True,7,3.8
석대,True,8,4.3
석대,True,9,4.9
석대,True,10,6.7
석대,True,11,7.7
석대,True,12,7.1
석대,True,13,8.5
석대,True,14,8.8
석대,True,15,8.7
석대,True,16,7.5
석대,True,17,6.3
석대,True,18,3.8
석대,True,19,2.1
석대,True,20,1.7
석대,True,21,1.1
석대,True,22,0.5
석대,True,23,0.5
석대,True,0,0.7
센텀시티,False,1,0.3
센텀시티,False,2,0.3
센텀시티,False,3,0.0
센텀시티,False,4,0.8
센텀시티,False,5,24.6
센텀시티,False,6,211.0
센텀시티,False,7,620.5
센텀시티,False,8,1862.6
센텀시티,False,9,1416.0
센텀시티,False,10,980.1
센텀시티,False,11,1012.7
센텀시티,False,12,1098.3
센텀시티,False,13,1136.9
센텀시티,False,14,1301.4
센텀시티,False,15,1386.4
센텀시티,False,16,1541.5
센텀시티,False,17,1881.6
센텀시티,False,18,2406.5
센텀시티,False,19,1323.8
센텀시티,False,20,1102.0
센텀시티,False,21,559.7
센텀시티,False,22,403.0
센텀시티,False,23,134.0
센텀시티,False,0,14.9
센텀시티,True,1,1.3
센텀시티,True,2,0.2
센텀시티,True,3,0.0
센텀시티,True,4,0.6
센텀시티,True,5,17.0
센텀시티,True,6,142.9
센텀시티,True,7,265.2
센텀시티,True,8,578.1
센텀시티,True,9,1057.3
센텀시티,True,10,1257.0
센텀시티,True,11,1529.4
센텀시티,True,12,1658.4
센텀시티,True,13,1921.3
센텀시티,True,14,2019.9
센텀시티,True,15,2229.3
센텀시티,True,16,2228.8
센텀시티,True,17,1970.3
센텀시티,True,18,1682.5
센텀시티,True,19,1350.5
센텀시티,True,20,1574.0
센텀시티,True,21,676.7
센텀시티,True,22,386.2
센텀시티,True,23,139.2
센텀시티,True,0,17.6
수안,False,1,0.3
수안,False,2,0.4
수안,False,3,0.1
수안,False,4,0.3
수안,False,5,37.6
수안,False,6,74.0
수안,False,7,154.3
수안,False,8,390.7
수안,False,9,306.2
